MaterialId,Price,CanModifyPrice,CanBeSold,OrderQuantityMin,OrderQuantityMax,BatchIncrement,PricingMode,GoodsCategoryId,GoodsType,UseStatus,WeightedAveragePrice,IsPurchaseRequest,MaterialPropertiesId,CanModifySpec,CanModifyColor,FinanceSubjectId,StockUpType,StockUpperLimit,StockLowerLimit,SafetyStock,IsShelfLife,ShelfLifeDays,PackingNum,ProduceBaseNum,StockUpWareHouse,ReplenishType,IsBZ,PickingNumber,PickingCode,IncomeFinanceSubjectId,CostFinanceSubjectId,StockFinanceSubjectId,Remark,PVCCode,ProcessPickingNumber,ProcessCode,OldPrice,GroovingNumber,LinellaePickingNumber,LinellaeCode,SecondPackingNum,CurrentStock,UnAuditingPrice,PriceChangeWhys,PriceAuditType,GroupIndex,Sequence,ExcludeColorCheck,ImportFrom2020,IsWood,MaterialType,RawMaterialType
4697,290.00,0,0,72,,72,1,244,1,1,,0,1,0,0,,1,1.00,1.00,1.00,0,,2,2.00,1,4,1,2.00,,5,13,40,,ML-18/716,,,,,,,,0.00,,,,,,0,1,0,,
4698,290.00,0,0,72,,72,1,244,1,1,,0,1,0,0,,1,0.00,0.00,0.00,0,,1,2.00,1,4,1,2.00,,5,13,40,,ML-18/902,,,,,,,,,,,,,,0,1,0,,
4701,290.00,0,0,72,,72,1,244,1,1,,0,1,0,0,,1,1.00,1.00,1.00,0,,2,2.00,1,4,1,2.00,,5,13,40,,MX-18/990,,,,,,,,0.00,,,,,,0,1,0,,
4703,290.00,0,0,72,,72,1,244,1,1,,0,1,0,0,,1,0.00,0.00,0.00,0,,2,2.00,1,4,1,2.00,,5,13,40,,ML-18/960,,,,,,,,,,,,,,0,1,0,,
4706,450.00,1,0,,,,2,284,1,2,,0,1,1,1,,1,0.00,0.00,0.00,0,,1,,1,4,0,,,6,14,32,,,,,,,,,,,,,,,,0,1,0,,
4716,1342.00,0,0,,,,1,140,1,4,,0,1,0,0,,1,0.00,0.00,0.00,0,,1,,1,4,0,,,5,13,40,,,,,,,,,,,,,,,,0,1,0,,
4717,121.00,0,0,,,,1,140,1,4,,0,1,0,0,,1,0.00,0.00,0.00,0,,1,,1,4,0,,,5,13,40,,,,,,,,,,,,,,,,0,1,0,,
4718,30.00,0,0,,,,1,31,1,2,,0,1,1,0,,2,0.00,0.00,0.00,0,,1,,1,4,0,,,7,15,33,,,,,,,,,,,,,,,,0,1,0,,
4727,1450.00,1,0,,,,1,297,1,4,,0,1,0,0,,3,0.00,0.00,0.00,0,,1,,20,,,0.00,,5,13,40,,,,,1447.00,,,,,,,,3,,,0,1,0,,
4730,1680.00,0,0,,,,1,306,1,4,,0,1,0,0,,3,0.00,0.00,0.00,0,,1,,20,,,0.00,,5,13,40,,,,,,,,,,,,,,,,0,1,0,,
4740,80.00,1,0,,,,1,142,1,4,,0,1,1,1,,1,0.00,0.00,0.00,0,,1,,1,4,0,,,5,13,40,,,,,,,,,,,,,,,,0,1,0,,
4744,0.00,1,0,,,,1,285,1,4,,0,1,1,0,,1,0.00,0.00,0.00,0,,1,,1,4,0,,,6,14,32,,,,,,,,,,,,,,,,0,1,0,,
4745,0.00,1,0,,,,1,285,1,4,,0,1,1,0,,1,0.00,0.00,0.00,0,,1,,1,4,0,,,6,14,32,,,,,,,,,,,,,,,,0,1,0,,
4746,690.00,1,0,,,,2,31,1,2,,0,1,1,0,,2,0.00,0.00,0.00,0,,1,,1,4,0,,,7,15,33,,,,,,,,,,,,,,,,0,1,0,,
4747,1090.00,1,0,,,,2,31,1,2,,0,1,1,0,,2,0.00,0.00,0.00,0,,1,,1,4,0,,,7,15,33,,,,,,,,,,,,,,,,0,1,0,,
4750,65.00,0,1,,,,1,79,2,4,,0,2,0,0,,3,300.00,100.00,30.00,0,,1,,6,,,0.00,,10,18,26,,,,,63.00,,,,,,,,,,,0,1,0,,
4776,0.05,0,1,,,,1,77,2,4,,0,2,0,0,,3,360000.00,100000.00,0.00,0,,1,,5,,,,,10,18,26,,,,,0.03,,,,,113000.00,,,3,,,0,1,0,,
4794,0.00,0,0,,,,1,367,1,2,,0,1,0,0,,3,0.00,0.00,0.00,0,,1,,2,,,0.00,,5,13,40,,,,,,,,,,,,,,,,0,1,0,,
4803,380.00,0,0,,,,1,278,1,2,,0,1,0,0,,1,0.00,0.00,0.00,0,,1,,20,4,0,0.00,,11,19,42,,,,,,,,,,,,,,,,0,1,0,,
4805,380.00,0,0,,,,1,278,1,2,,0,1,0,0,,1,0.00,0.00,0.00,0,,1,,20,4,0,0.00,,11,19,42,,,,,,,,,,,,,,,,0,1,0,,
4806,380.00,0,0,,,,1,278,1,2,,0,1,0,0,,1,0.00,0.00,0.00,0,,1,,20,4,0,0.00,,11,19,42,,,,,,,,,,,,,,,,0,1,0,,
4809,380.00,0,0,,,,1,278,1,2,,0,1,0,0,,1,0.00,0.00,0.00,0,,1,,20,4,0,0.00,,11,19,42,,,,,,,,,,,,,,,,0,1,0,,
4811,380.00,0,0,,,,1,278,1,2,,0,1,0,0,,1,0.00,0.00,0.00,0,,1,,20,4,0,0.00,,11,19,42,,,,,,,,,,,,,,,,0,1,0,,
4813,780.00,0,0,,,,1,278,1,2,,0,1,0,0,,1,0.00,0.00,0.00,0,,1,,20,4,,0.00,,11,19,42,,,,,,,,,,,,,,,,0,1,0,,
4816,780.00,0,0,,,,1,278,1,2,,0,1,0,0,,1,0.00,0.00,0.00,0,,1,,20,4,,0.00,,11,19,42,,,,,,,,,,,,,,,,0,1,0,,
4819,780.00,0,0,,,,1,278,1,2,,0,1,0,0,,1,0.00,0.00,0.00,0,,1,,20,4,,0.00,,11,19,42,,,,,,,,,,,,,,,,0,1,0,,
4821,780.00,0,0,,,,1,278,1,2,,0,1,0,0,,1,0.00,0.00,0.00,0,,1,,20,4,,0.00,,11,19,42,,,,,,,,,,,,,,,,0,1,0,,
4823,100.00,0,0,,,,1,137,1,4,,0,1,0,0,,1,200.00,150.00,100.00,0,,1,,1,4,0,,,5,13,40,,,,,245.00,,,,,180.00,,,3,,,0,1,0,,
4824,100.00,0,1,,,,1,137,1,4,,0,1,0,0,,3,150.00,100.00,60.00,0,,1,,1,4,0,,,5,13,40,,,,,245.00,,,,,41.00,,,3,,,0,1,0,,
4825,100.00,0,1,,,,1,137,1,4,,0,1,0,0,,3,300.00,200.00,120.00,0,,1,,1,4,0,,,5,13,40,,,,,245.00,,,,,173.00,,,3,,,0,1,0,,
4840,20.00,1,0,,,,1,285,1,2,,0,2,1,0,,1,0.00,0.00,0.00,0,,1,,1,,,,,10,18,26,,,,,,,,,,,,,,,,0,1,0,,
4843,417.00,0,0,48,,48,1,253,1,2,,0,1,0,0,,3,1.00,1.00,0.00,0,,1,,1,,1,2.00,,5,13,40,,SML-25/218,,,,,,,,,,,,,,0,1,0,,
4844,417.00,0,0,48,,48,1,253,1,2,,0,1,0,0,,3,1.00,1.00,0.00,0,,1,,1,4,1,2.00,,5,13,40,,SMX-25/536,,,,,,,,,,,,,,0,1,0,,
4845,417.00,0,0,48,,48,1,253,1,2,,0,1,0,0,,3,1.00,1.00,0.00,0,,1,,20,4,1,2.00,,5,13,40,,SML-25/716,,,,,,,,,,,,,,0,1,0,,
4847,417.00,0,0,48,,48,1,253,1,2,,0,1,0,0,,3,0.00,0.00,0.00,0,,1,,1,4,1,2.00,,5,13,40,,SML-25/902,,,,,,,,,,,,,,0,1,0,,
4848,417.00,0,0,48,,48,1,253,1,2,,0,1,0,0,,3,0.00,0.00,0.00,0,,1,,20,4,1,2.00,,5,13,40,,SML-25/960,,,,,,,,,,,,,,0,1,0,,
4850,417.00,0,0,48,,48,1,253,1,2,,0,1,0,0,,3,0.00,0.00,0.00,0,,1,,20,4,1,2.00,,5,13,40,,SMX-25/990,,,,,,,,,,,,,,0,1,0,,
4861,2.70,0,1,,,,1,203,2,4,,0,2,0,0,,3,10.00,5.00,0.00,0,,1,,5,,,0.00,,10,18,26,,,,,540.00,,,,,16.00,,,3,,,0,1,0,,
4862,2.70,0,1,,,,1,203,2,4,,0,2,0,0,,3,15.00,8.00,0.00,0,,1,,5,,,0.00,,10,18,26,,,,,540.00,,,,,17.00,,,3,,,0,1,0,,
4863,6.20,1,1,,,,1,229,1,4,,0,2,0,0,,3,15000.00,4000.00,0.00,0,,1,,5,,,,,11,19,27,,,,,,,,,,9.00,,,,,,0,1,0,,
4868,630.00,1,0,,,,1,294,1,2,,0,1,0,0,,3,0.00,0.00,0.00,0,,1,,12,,0,0.00,,5,13,40,,,,,,,,,,,,,,,,0,1,0,,
4878,248.00,1,0,,,,2,244,1,2,,0,1,0,0,,1,0.00,0.00,0.00,0,,1,,20,4,0,0.00,,5,13,40,,,,,,,,,,,,,,,,0,1,0,,
4880,248.00,1,0,,,,2,244,1,2,,0,1,0,0,,1,0.00,0.00,0.00,0,,1,,20,4,0,0.00,,5,13,40,,,,,,,,,,,,,,,,0,1,0,,
4881,248.00,1,0,,,,2,244,1,2,,0,1,0,0,,1,0.00,0.00,0.00,0,,1,,20,4,0,0.00,,5,13,40,,,,,,,,,,,,,,,,0,1,0,,
4882,248.00,1,0,,,,2,244,1,2,,0,1,0,0,,1,0.00,0.00,0.00,0,,1,,20,4,0,0.00,,5,13,40,,,,,,,,,,,,,,,,0,1,0,,
4884,248.00,1,0,,,,2,244,1,2,,0,1,0,0,,1,0.00,0.00,0.00,0,,1,,20,4,0,0.00,,5,13,40,,,,,,,,,,,,,,,,0,1,0,,
4886,248.00,1,0,,,,2,244,1,2,,0,1,0,0,,1,0.00,0.00,0.00,0,,1,,20,4,0,0.00,,5,13,40,,,,,,,,,,,,,,,,0,1,0,,
4887,80.00,1,0,,,,3,284,1,2,,0,1,1,0,,1,0.00,0.00,0.00,0,,1,,1,4,0,,,11,19,37,,,,,,,,,,,,,,,,0,1,0,,
4893,510.00,0,0,,,,1,370,1,4,,0,1,0,0,,1,0.00,0.00,0.00,0,,1,,20,4,0,0.00,,5,13,40,,,,,,,,,,,,,,,,0,1,0,,
4894,510.00,0,0,,,,1,370,1,4,,0,1,0,0,,1,0.00,0.00,0.00,0,,1,,20,4,0,0.00,,5,13,40,,,,,,,,,,,,,,,,0,1,0,,
4895,510.00,0,0,,,,1,370,1,4,,0,1,0,0,,1,0.00,0.00,0.00,0,,1,,20,4,0,0.00,,5,13,40,,,,,,,,,,,,,,,,0,1,0,,
4897,965.00,0,0,,,,1,370,1,4,,0,1,0,0,,1,0.00,0.00,0.00,0,,1,,20,4,0,0.00,,5,13,40,,,,,,,,,,,,,,,,0,1,0,,
4898,965.00,0,0,,,,1,370,1,4,,0,1,0,0,,1,0.00,0.00,0.00,0,,1,,20,4,0,0.00,,5,13,40,,,,,,,,,,,,,,,,0,1,0,,
4899,965.00,0,0,,,,1,370,1,4,,0,1,0,0,,1,0.00,0.00,0.00,0,,1,,20,4,0,0.00,,5,13,40,,,,,,,,,,,,,,,,0,1,0,,
4901,267.00,1,0,,,,1,369,1,4,,0,1,0,1,,1,0.00,0.00,0.00,0,,1,,2,4,,0.00,,5,13,40,,,,,120.00,,,,,,,,3,,,0,1,0,,
4902,267.00,1,0,,,,1,369,1,4,,0,1,0,1,,1,0.00,0.00,0.00,0,,1,,2,4,,0.00,,5,13,40,,,,,120.00,,,,,,,,3,,,0,1,0,,
4903,267.00,1,0,,,,1,369,1,4,,0,1,0,1,,1,0.00,0.00,0.00,0,,1,,2,4,,0.00,,5,13,40,,,,,120.00,,,,,,,,3,,,0,1,0,,
4911,215.00,0,0,,,,1,309,1,2,,0,1,0,0,,1,0.00,0.00,0.00,0,,1,,1,4,0,,,5,13,40,,,,,,,,,,,,,,,,0,1,0,,
4912,215.00,0,0,,,,1,309,1,2,,0,1,0,0,,3,1.00,1.00,0.00,0,,1,,-2,,1,3.00,,5,13,40,,SML-25/716,,,,,,,,,,,,,,0,1,0,,
4913,345.00,0,0,,,,1,310,1,2,,0,1,0,0,,1,0.00,0.00,0.00,0,,1,,1,4,0,,,5,13,40,,,,,,,,,,,,,,,,0,1,0,,
4915,880.00,1,0,,,,2,31,1,2,,0,1,1,0,,2,0.00,0.00,0.00,0,,1,,1,4,0,,,7,15,33,,,,,,,,,,,,,,,,0,1,0,,
4916,820.00,1,0,,,,2,31,1,2,,0,1,1,0,,2,0.00,0.00,0.00,0,,1,,1,4,0,,,7,15,33,,,,,,,,,,,,,,,,0,1,0,,
4917,960.00,1,0,,,,2,31,1,2,,0,1,1,0,,2,0.00,0.00,0.00,0,,1,,1,4,0,,,7,15,33,,,,,,,,,,,,,,,,0,1,0,,
4918,840.00,1,0,,,,2,31,1,2,,0,1,1,0,,2,0.00,0.00,0.00,0,,1,,1,4,0,,,7,15,33,,,,,,,,,,,,,,,,0,1,0,,
4919,780.00,1,0,,,,2,31,1,2,,0,1,1,0,,2,0.00,0.00,0.00,0,,1,,1,4,0,,,7,15,33,,,,,,,,,,,,,,,,0,1,0,,
4920,920.00,1,0,,,,2,31,1,2,,0,1,1,0,,2,0.00,0.00,0.00,0,,1,,1,4,0,,,7,15,33,,,,,,,,,,,,,,,,0,1,0,,
4921,660.00,1,0,,,,2,31,1,2,,0,1,1,0,,2,0.00,0.00,0.00,0,,1,,1,4,0,,,7,15,33,,,,,,,,,,,,,,,,0,1,0,,
