Id,Name,OrderIndex,UpdatedDateTime,CreatedDateTime,IsDeleted,Remark,EdgeBandingColor,Color2020,PriorityFlag,PaintGoods,IsOrder,EPType
1755,H84S,78841,2017-04-10 18:02:05.7,2016-08-08 11:08:46.837,0,6075GCS,H84,,,N,1,2
1756,H84N,78843,2017-04-10 18:02:21.49,2016-08-08 11:09:05.943,0,6075GCN,H84,,,N,1,2
1757,H87,78870,2017-04-10 18:00:37.473,2016-08-09 09:10:18.757,0,5007KGC,H87,,,N,1,2
1758,H88,78880,2017-04-10 17:59:46.147,2016-08-09 09:10:38.933,0,5018KGC,H88,,,N,1,2
1759,H89,78890,2017-04-10 17:59:10.823,2016-08-09 09:58:41.623,0,5005KGC,H89,,,N,1,2
1760,H90,78900,2017-04-10 17:58:57.273,2016-08-09 14:14:22.38,0,5017KGC,H90,,,N,1,2
1761,H87F,78873,2017-04-10 18:00:51.047,2016-08-11 09:44:22.223,0,5007KGCF,H87,,,N,1,2
1762,H87S,78871,2017-04-10 18:00:00.377,2016-08-11 09:45:10.327,0,5007KGCS,H87,,,N,1,2
1763,H88F,78882,2017-04-10 18:00:29.207,2016-08-11 09:46:10.747,0,5018KGCF,H88,,,N,1,2
1764,H89S,78891,2017-04-10 17:59:16.877,2016-08-11 09:47:06.627,0,5005KGCS,H89,,,N,1,2
1765,H89F,78893,2017-04-10 17:59:30.907,2016-08-11 14:05:02.127,0,5005KGCF,H89,,,N,1,2
1766,H90F,78901,2017-04-10 17:59:04.08,2016-08-11 14:06:38.62,0,5017KGCF,H90,,,N,1,2
1767,H24Y,78242,2017-05-17 11:35:22.207,2016-08-11 14:20:49.837,0,6034GCY,H24,,,N,1,2
1768,H91Q,78910,2017-04-10 17:56:15.287,2016-08-11 15:58:43.503,0,YQ6018,,,,Y,1,2
1769,F70K,76703,2017-05-22 17:57:46.623,2016-08-12 11:23:39.527,0,5138GCK,F70,,,N,1,2
1770,H88Y,78881,2017-04-10 18:00:23.6,2016-08-12 18:01:47.203,0,5018KGCY,H88,,,N,1,2
1771,H93T,78930,2017-04-10 17:55:39.193,2016-08-16 09:01:38.51,0,5076-8SPGC(ºáÎÆ),H93T,,,Y,1,2
1772,H93Y,78931,2017-04-10 17:55:45.587,2016-08-16 09:02:23.103,0,5076-8SPGCY(ºáÎÆ),H93T,,,Y,1,2
1773,H92T,78920,2017-04-10 17:55:53.023,2016-08-16 09:03:03.297,0,5076-8SPGC,H92T,,,Y,1,2
1774,H92Y,78921,2017-04-10 17:56:00.82,2016-08-16 09:03:32.99,0,5076-8SPGCY,H92T,,,Y,1,2
1775,040,400,2017-06-01 10:29:49.997,2016-01-25 09:31:41.56,0,ÌÒ»¨ÐÄÄ¾,040,,,N,1,1
1776,040A,401,2017-06-01 10:30:00.047,2016-01-25 09:32:10.763,0,ÌÒ»¨ÐÄÄ¾A(¿µ´¿°å),040,,,N,1,1
1777,040B,402,2017-06-01 10:30:08.207,2016-01-25 09:33:33.147,0,ÌÒ»¨ÐÄÄ¾B(¿µ´¿°å),040,,,N,1,1
1778,102PA,1022,2017-06-01 10:22:09.95,2015-09-17 09:37:57.633,0,°×É«,102,,,N,1,1
1779,105,1050,2017-06-01 10:22:31.183,2015-09-09 17:12:13.287,0,ºÚÉ«,105,,,N,1,3
1780,106PA,1062,2017-06-01 10:22:53.883,2015-10-12 09:55:22.377,0,ºÖÉ«,106,,,N,1,1
1781,109S,1091,2017-06-01 10:23:22.777,2014-10-17 08:39:49.63,0,ÒøÉ«(ÅÙ),109,,,N,0,3
1782,113PA,1132,2017-06-01 10:23:53.93,2015-09-17 09:38:43.997,0,×ØÉ«,113,,,N,1,1
1783,115PA,1152,2017-06-01 10:24:11.19,2015-09-17 09:39:04.977,0,Ã×°×É«,115,,,N,1,1
1784,121A,1212,2017-06-01 10:26:46.243,2016-07-15 10:44:02.39,0,Ã¢Í¨»ÆA(¿µ´¿°å),121,,,N,1,1
1785,121B,1213,2017-06-01 10:26:55.887,2016-07-15 10:44:43.853,0,Ã¢Í¨»ÆB(¿µ´¿°å),121,,,N,1,1
1786,134,1340,2017-06-01 10:24:16.787,2015-09-09 10:49:58.383,0,Ç³ÍÁ»ÆÉ«,134,,,N,1,3
1787,135,66,2016-08-24 14:38:16.0,2015-09-09 10:50:29.083,1,Òø»ÒÉ«,135,,,N,1,3
1788,136,67,2016-08-24 14:44:53.0,2015-09-09 10:51:00.11,1,¿§·ÈÉ«,136,,,N,1,3
1789,137,68,2016-08-24 14:44:55.0,2015-09-09 10:52:25.507,1,·ÛºìÉ«,137,,,N,1,3
1790,138,69,2016-08-24 14:44:56.0,2015-09-09 10:52:49.717,1,Ó«¹âÂÌ,138,,,N,1,3
1791,139,70,2016-08-24 14:44:57.0,2015-09-09 10:53:20.06,1,¶ì»ÆÉ«,139,,,N,1,3
1792,161A,173,2016-08-24 14:15:58.0,2016-07-15 10:45:17.52,1,°¢¶ûÈøË¹À¶(ÎÞ¼×È©ÖÐÏË),161,,,N,1,1
1793,161B,1612,2017-06-01 14:19:15.877,2016-07-15 10:46:17.627,0,°¢¶ûÈøË¹À¶(¿µ´¿°å),161,,,N,1,1
1794,162,164,2016-08-24 14:20:51.0,2016-01-25 09:29:39.553,1,¼ªÎ¬ÄáÀ¶,162,,,N,1,1
1795,900,9000,2017-06-01 10:29:19.407,2016-01-25 09:30:03.437,0,°×À¯Ä¾,900,,,N,1,1
1796,900A,9001,2017-06-01 10:29:31.07,2016-01-25 09:30:37.1,0,°×À¯Ä¾A(¿µ´¿°å),900,,,N,1,1
1797,900B,9002,2017-06-01 10:29:41.67,2016-01-25 09:31:00.86,0,°×À¯Ä¾B(¿µ´¿°å),900,,,N,1,1
1798,901,162,2016-08-24 14:22:00.0,2016-01-25 09:28:34.11,1,¾íÔÆ°×,901,,,N,1,2
1799,901S,163,2016-08-24 14:22:02.0,2016-01-25 09:29:04.483,1,¾íÔÆ°×(ÅÙ»¨),901,,,N,1,2
1800,904A,984,2016-08-24 14:07:21.0,2015-08-01 15:29:40.783,1,°×É«ÎÞÑ¹ÎÆ,904,,,N,1,
1801,904B,984,2016-08-24 14:07:18.0,2015-08-01 15:30:07.927,1,°×É«ÎÞÑ¹ÎÆ,904,,,N,1,
1802,910,100,2016-08-24 14:24:41.0,2015-08-14 10:28:25.113,1,¿¨ÆäÉ«,910,,,N,0,1
1803,910A,101,2016-08-24 14:24:47.0,2015-08-14 10:28:46.437,1,¿¨ÆäÉ«(ÖÐÏË),910,,,N,0,1
1804,910B,102,2016-08-24 14:24:16.0,2015-08-14 10:29:08.48,1,¿¨ÆäÉ«(ÅÙ»¨),910,,,N,0,1
1805,920,9200,2017-06-01 10:24:25.59,2015-12-21 11:09:14.03,0,Ç³»ÒÉ«,920,920,,N,1,3
1806,923S,161,2016-08-24 14:22:13.0,2016-01-25 09:28:07.373,1,¿¨ÆäÉ«(ÅÙ»¨),923,,,N,1,2
1807,K002S,128,2016-08-24 14:23:31.0,2015-08-26 10:14:33.217,1,K002S,K002S,,,N,0,2
1808,K002SA,129,2016-08-24 14:23:32.0,2015-08-26 10:14:48.91,1,K002SA,K002SA,,,N,0,2
1809,K100S,1002,2016-08-24 14:07:08.0,2015-04-03 08:49:06.87,1,K100S,K100S,K100S,,N,1,
1810,K221S,138,2016-08-24 14:23:17.0,2015-08-26 10:16:57.407,1,K221S,K221S,,,N,0,2
1811,K221SA,139,2016-08-24 14:23:03.0,2015-08-26 10:17:14.13,1,K221SA,K221SA,,,N,0,2
1812,K222S,140,2016-08-24 14:23:04.0,2015-08-26 10:17:28.683,1,K222S,K222S,,,N,0,2
1813,K222SA,141,2016-08-24 14:23:07.0,2015-08-26 10:17:40.383,1,K222SA,K222SA,,,N,0,2
1814,K503S,130,2016-08-24 14:23:33.0,2015-08-26 10:15:02.747,1,K503S,K503S,,,N,0,2
1815,K503SA,131,2016-08-24 14:23:34.0,2015-08-26 10:15:16.443,1,K503SA,K503SA,,,N,0,2
1816,K709S,1000,2016-08-24 14:07:14.0,2015-04-03 08:48:28.59,1,K709S,K709S,K709S,,Y,1,
1817,K901X,140,2016-08-24 14:23:05.0,2015-08-26 11:53:20.863,1,,,K901X,,N,0,2
1818,K907S,1001,2016-08-24 14:07:11.0,2015-04-03 08:48:51.55,1,K907S,K907S,K907S,,N,1,
1819,K926,148,2016-08-24 14:22:44.0,2016-01-11 22:34:23.113,1,ºìÉ«°µ»¨,K926,K926,,N,1,3
1820,K926S,143,2016-08-24 14:22:54.0,2016-01-11 15:47:13.42,1,ºìÉ«°µ»¨£¨ÅÙ£©,K926,K926S,,N,0,3
1821,K927,149,2016-08-24 14:22:32.0,2016-01-12 10:41:52.7,1,¿¨ÆäÉ«,K927,K927,,N,1,3
1822,K927S,144,2016-08-24 14:22:55.0,2016-01-11 15:49:07.127,1,¿¨ÆäÉ«£¨ÅÙ£©,K927,K927S,,N,1,3
1823,K928,150,2016-08-24 14:22:29.0,2016-01-12 10:47:58.96,1,ºÚÉ«,K928,K928,,N,1,3
1824,K928S,145,2016-08-24 14:22:56.0,2016-01-11 15:50:05.687,1,ºÚÉ«£¨ÅÙ£©,K928,K928S,,N,1,3
1825,K929,151,2016-08-24 14:22:24.0,2016-01-12 10:51:07.517,1,éÏé­ÂÌ,K929,K929,,N,1,3
1826,K929S,146,2016-08-24 14:22:41.0,2016-01-11 15:55:56.823,1,éÏé­ÂÌ£¨ÅÙ£©,K929,K929S,,N,1,3
1827,K930,152,2016-08-24 14:22:22.0,2016-01-12 10:52:09.183,1,ÄÌ¿§É«,K930,K930,,N,1,3
1828,K930S,147,2016-08-24 14:22:43.0,2016-01-11 15:56:43.183,1,ÄÌ¿§É«£¨ÅÙ£©,K930,K930S,,N,1,3
1829,K939S,120,2016-08-24 14:23:48.0,2015-08-26 10:12:19.093,1,K939S,,K939S,,N,1,2
1830,K939SA,121,2016-08-24 14:23:48.0,2015-08-26 10:12:34.007,1,K939SA,,K939SA,,N,1,2
1831,K940S,122,2016-08-24 14:23:49.0,2015-08-26 10:12:48.577,1,K940S,K940S,,,N,1,2
1832,K940SA,123,2016-08-24 14:23:50.0,2015-08-26 10:13:05.017,1,K940SA,K940SA,,,N,1,2
1833,K941S,124,2016-08-24 14:23:51.0,2015-08-26 10:13:25.513,1,K941S,K941S,,,N,1,2
1834,K941SA,125,2016-08-24 14:23:40.0,2015-08-26 10:13:40.507,1,K941SA,K941SA,,,N,1,2
1835,K942S,126,2016-08-24 14:23:41.0,2015-08-26 10:14:02.533,1,K942S,K942S,,,N,1,2
1836,K942SA,127,2016-08-24 14:23:29.0,2015-08-26 10:14:19.473,1,K942SA,K942SA,,,N,1,2
1837,K950S,136,2016-08-24 14:23:15.0,2015-08-26 10:16:21.013,1,K950S,K950S,,,N,0,2
1838,K950SA,137,2016-08-24 14:23:16.0,2015-08-26 10:16:38.467,1,K950SA,K950SA,,,N,0,2
1839,K951S,134,2016-08-24 14:23:13.0,2015-08-26 10:15:57.91,1,K951S,K951S,,,N,0,2
1840,K951SA,135,2016-08-24 14:23:14.0,2015-08-26 10:16:09.467,1,K951SA,K951SA,,,N,0,2
1841,K956S,132,2016-08-24 14:23:23.0,2015-08-26 10:15:29.22,1,K956S,K956S,,,N,0,2
1842,K956SA,133,2016-08-24 14:23:23.0,2015-08-26 10:15:45.21,1,K956SA,K956SA,,,N,0,2
1843,K957SA,142,2016-08-24 14:22:53.0,2015-08-26 10:17:54.877,1,K957SA,K957SA,,,N,0,2
1844,H74Y,78741,2017-04-12 11:58:05.547,2016-08-17 17:50:04.21,0,6028-2SPGCY,H74T,,,Y,1,2
1845,H94ST,78942,2017-04-10 17:54:57.777,2016-08-18 09:51:24.787,0,6075SPGCST,H94T,,,Y,1,2
1846,H95S,78951,2017-04-10 17:54:27.763,2016-08-18 09:51:54.507,0,5026GCS,H95,,,N,1,2
1847,H96Q,78960,2017-04-10 17:54:16.28,2016-08-18 09:52:14.817,0,YQ5023-1,,,,Y,1,2
1848,H94SY,78943,2017-04-10 17:55:03.29,2016-08-19 14:29:05.147,0,6075SPGCSY,H94T,,,Y,1,2
1849,H94Y,78941,2017-04-10 17:54:49.03,2016-08-19 14:30:08.743,0,6075SPGCY,H94T,,,Y,1,2
1850,H95,78950,2017-04-10 17:54:22.287,2016-08-19 14:30:48.92,0,5026GC,H95,,,N,1,2
1851,H66N,78662,2017-04-12 12:01:05.573,2016-08-19 14:32:05.747,0,6063GCN,H66,,,N,1,2
1852,H97,78970,2017-04-10 17:53:57.96,2016-08-19 17:36:51.61,0,6065GC,H97,,,N,1,2
1853,H97S,78971,2017-04-10 17:54:02.82,2016-08-19 17:37:26.793,0,6065GCS,H97,,,N,1,2
1854,H97G,78972,2017-04-10 17:54:09.237,2016-08-22 10:59:16.303,0,6065GCG,H97,,,N,1,2
1855,H82F,78822,2017-04-12 11:54:05.63,2016-08-22 11:09:56.343,0,6076GCF,H82,,,N,1,2
1856,H98Q,78980,2017-04-10 17:53:44.5,2016-08-22 14:57:46.78,0,YQ6017,,,,Y,1,2
1857,H89G,78892,2017-04-10 17:59:24.457,2016-08-24 11:10:50.55,0,5005KGCG,H89,,,N,1,2
1858,H99T,78990,2017-04-10 17:53:04.183,2016-08-24 16:13:37.587,0,5002SPGC,H99T,,,Y,1,2
1859,I01,79010,2017-04-10 17:52:29.55,2016-08-24 16:44:44.18,0,6124-1GC,I01,,,N,1,2
1860,I02,79020,2017-04-10 17:52:03.99,2016-08-24 16:45:09.777,0,6119-1GC,I02,,,N,1,2
1861,I03T,79030,2017-04-10 17:51:15.643,2016-08-24 17:09:18.143,0,6055-1SPGC,I03T,,,Y,1,2
1862,I07ST,79072,2017-04-10 17:48:10.257,2016-08-25 17:52:13.95,0,6063-1SPGCST,I07T,,,Y,1,2
1863,I06T,79060,2017-04-10 17:48:21.99,2016-08-27 15:14:11.513,0,6058SPGC,I06T,,,Y,1,2
1864,I05JT,79051,2017-04-10 17:49:25.483,2016-08-27 16:45:07.837,0,6080SPGCJT,I05T,,,N,1,2
1865,I05JY,79052,2017-04-10 17:49:30.227,2016-08-27 17:53:05.52,0,6080SPGCJY,I05T,,,Y,1,2
1866,029J,294,2017-06-01 14:17:21.633,2016-08-29 10:51:52.437,0,ºúÌÒÄ¾(13¿î),029,,,N,1,2
1867,I08JT,79081,2017-04-10 17:47:12.12,2016-08-29 15:57:59.717,0,6080SPGCJT(ºáÎÆ),I05T,,,Y,1,2
1868,I09,79090,2017-04-10 17:38:16.823,2016-08-29 16:45:09.313,0,6122GC,,,,N,1,2
1869,H99ST,78992,2017-04-10 17:53:19.97,2016-08-31 10:49:24.993,0,5002SPGCST,H99T,,,Y,1,2
1870,H99SY,78993,2017-04-10 17:53:25.513,2016-08-31 10:49:45.037,0,5002SPGCSY,H99T,,,Y,1,2
1871,H99Y,78991,2017-04-10 17:53:13.363,2016-08-31 10:50:08.453,0,5002SPGCY,H99T,,,Y,1,2
1872,H99N,78994,2017-04-10 17:53:32.583,2016-08-31 10:50:29.667,0,5002SPGCN,H99T,,,Y,1,2
1873,I03ST,79032,2017-04-10 17:51:31.38,2016-08-31 10:52:10.283,0,6055-1SPGCST,I03T,,,Y,1,2
1874,I03SY,79033,2017-04-10 17:51:37.627,2016-08-31 10:52:33.403,0,6055-1SPGCSY,I03T,,,Y,1,2
1875,I03Y,79031,2017-04-10 17:51:24.307,2016-08-31 10:53:08.807,0,6055-1SPGCY,I03T,,,Y,1,2
1876,I03N,79034,2017-04-10 17:51:45.127,2016-08-31 10:53:29.67,0,6055-1SPGCN,I03T,,,Y,1,2
1877,I01G,79012,2017-04-10 17:52:41.17,2016-09-01 16:34:50.277,0,6124-1GCG,I01,,,N,1,2
1878,I01S,79011,2017-04-10 17:52:35.097,2016-09-01 16:35:15.42,0,6124-1GCS,I01,,,N,1,2
1879,I01N,79013,2017-04-10 17:52:47.62,2016-09-01 16:35:36.11,0,6124-1GCN,I01,,,N,1,2
1880,I02S,79021,2017-04-10 17:52:10.0,2016-09-01 16:36:05.217,0,6119-1GCS,I02,,,N,1,2
1881,I02N,79022,2017-04-10 17:52:16.203,2016-09-01 16:36:24.093,0,6119-1GCN,I02,,,N,1,2
1882,I10Q,79100,2017-04-10 17:37:51.24,2016-09-01 16:40:09.317,0,YQ6023,,,,Y,1,2
1883,I11T,79110,2017-04-10 17:37:12.213,2016-09-01 16:45:39.387,0,4103SPGC,I11T,,,Y,1,2
1884,I11ST,79112,2017-04-10 17:37:27.84,2016-09-01 16:46:06.67,0,4103SPGCST,I11T,,,Y,1,2
1885,I11SY,79113,2017-04-10 17:37:32.2,2016-09-01 16:46:34.843,0,4103SPGCSY,I11T,,,Y,1,2
1886,H94T,78940,2017-04-10 17:54:38.493,2016-09-02 15:09:32.573,0,6075SPGC,H94T,,,Y,1,2
1887,I11Y,79111,2017-04-10 17:37:20.207,2016-09-03 11:12:47.553,0,4103SPGCY,I11T,,,Y,1,2
1888,I11N,79114,2017-04-10 17:37:37.873,2016-09-03 11:13:10.36,0,4103SPGCN,I11T,,,Y,1,2
1889,I07SY,79073,2017-04-10 17:48:16.257,2016-09-03 14:59:12.923,0,6063-1SPGCSY,I07T,,,Y,1,2
1890,I07Y,79071,2017-04-10 17:48:04.743,2016-09-03 14:59:32.863,0,6063-1SPGCY,I07T,,,Y,1,2
1891,H69F,78692,2017-04-12 12:00:13.783,2016-09-06 15:43:45.757,0,6052GCF,H69,,,N,1,2
1892,H86S,78861,2017-04-10 18:01:04.29,2016-09-06 16:13:02.66,0,5015KGCS,H86,,,N,1,2
1893,I06ST,79061,2017-04-10 17:48:35.927,2016-09-06 19:23:15.1,0,6058SPGCST,I06T,,,Y,1,2
1894,I06SY,79062,2017-04-10 17:48:42.303,2016-09-06 19:23:38.0,0,6058SPGCSY,I06T,,,Y,1,2
1895,I06N,79063,2017-04-10 17:48:48.08,2016-09-06 19:24:02.753,0,6058SPGCN,I06T,,,Y,1,2
1896,I13ST,79132,2017-04-10 17:36:22.173,2016-09-06 19:24:38.44,0,6092SPGCST,I13T,,,Y,1,2
1897,I13SY,79133,2017-04-10 17:36:27.293,2016-09-06 19:25:01.48,0,6092SPGCSY,I13T,,,Y,1,2
1898,I13Y,79131,2017-04-10 17:36:16.423,2016-09-06 19:25:40.897,0,6092SPGCY,I13T,,,Y,1,2
1899,I13T,79130,2017-04-10 17:36:10.013,2016-09-06 19:26:09.487,0,6092SPGC,I13T,,,Y,1,2
1900,I12S,79121,2017-04-10 17:36:42.783,2016-09-06 19:26:47.72,0,6064GCS,I12,,,N,1,2
1901,I12N,79122,2017-04-10 17:36:52.393,2016-09-06 19:27:09.927,0,6064GCN,I12,,,N,1,2
1902,I12,79120,2017-04-10 17:36:36.413,2016-09-06 19:27:38.947,0,6064GC,I12,,,N,1,2
1903,I14SY,79144,2017-04-10 17:36:01.83,2016-09-08 15:53:05.313,0,6079-1SPGCSY,I14T,,,Y,1,2
1904,I16,79160,2017-04-10 17:34:58.293,2016-09-08 15:53:37.123,0,6128GC,I16,,,N,1,2
1905,G73G,77732,2017-05-17 17:09:30.253,2016-09-09 09:33:29.913,0,6003GCG,G73,,,N,1,2
1906,I17,79170,2017-04-10 17:34:34.63,2016-09-09 14:09:16.103,0,6129GC,I17,,,N,1,2
1907,I14ST,79143,2017-04-10 17:35:57.353,2016-09-12 19:52:10.003,0,6079-1SPGCST,I14T,,,Y,1,2
1908,I14Y,79141,2017-04-10 17:35:47.167,2016-09-12 19:53:59.247,0,6079-1SPGCY,I14T,,,Y,1,2
1909,I14N,79142,2017-04-10 17:35:51.783,2016-09-12 19:54:40.573,0,6079-1SPGCN,I14T,,,Y,1,2
1910,I15SY,79151,2017-04-10 17:35:26.987,2016-09-12 19:55:46.137,0,6079-1SPGCSY(ºáÎÆ),I15T,,,Y,1,2
1911,I16S,79161,2017-04-10 17:35:03.013,2016-09-12 19:57:04.457,0,6128GCS,I16,,,N,1,2
1912,I16N,79162,2017-04-10 17:35:08.073,2016-09-12 19:57:46.17,0,6128GCN,I16,,,N,1,2
1913,I17S,79171,2017-04-10 17:34:39.1,2016-09-18 09:40:51.557,0,6129GCS,I17,,,N,1,2
1914,I18T,79180,2017-07-25 16:21:56.0,2016-09-18 17:04:56.823,1,6086SPGC,I18T,,,Y,1,2
1915,I18Y,79181,2017-07-25 16:21:53.0,2016-09-18 17:05:23.577,1,6086SPGCY,I18T,,,Y,1,2
1916,I19,79190,2017-04-10 17:34:12.153,2016-09-18 17:05:53.03,0,6130GC,I19,,,N,1,2
1917,I19S,79191,2017-04-10 17:34:17.323,2016-09-18 17:06:17.723,0,6130GCS,I19,,,N,1,2
1918,H85S,78851,2017-04-10 18:01:25.63,2016-09-19 09:29:13.873,0,5014GCS(MP),H85,,,N,1,2
1919,I20Y,79201,2017-04-10 17:34:01.953,2016-09-19 16:28:07.77,0,6078SPGCY,I20T,,,Y,1,2
1920,I20T,79200,2017-04-10 17:33:57.35,2016-09-19 16:28:32.803,0,6078SPGC,I20T,,,Y,1,2
1921,I21S,79211,2017-04-10 17:33:45.06,2016-09-19 16:29:34.94,0,6125GCS,I21,,,N,1,2
1922,I21,79210,2017-04-10 17:33:40.063,2016-09-19 16:29:49.037,0,6125GC,I21,,,N,1,2
1923,I21N,79212,2017-04-10 17:33:52.12,2016-09-19 16:30:13.647,0,6125GCN,I21,,,N,1,2
1924,I26Q,79260,2017-04-10 17:30:32.107,2016-09-21 15:29:48.83,0,YQ6024,,,,Y,1,2
1925,I22,79220,2017-04-10 17:33:26.853,2016-09-22 10:20:13.697,0,6042GC,I22,,,N,1,2
1926,I23,79230,2017-04-10 17:33:15.497,2016-09-22 10:21:05.25,0,6043GC,I23,,,N,1,2
1927,I24,79240,2017-04-10 17:33:09.46,2016-09-22 11:12:21.533,0,6135GC,I24,,,N,1,2
1928,I25,625,2017-05-23 09:14:09.0,2016-09-22 16:26:59.463,1,6134GC,I25,,,N,1,2
1929,I29S,79291,2017-04-10 17:28:52.3,2016-09-23 18:04:27.147,0,6071GCS,I29,,,N,1,2
1930,B93F,72932,2017-05-31 17:01:03.477,2016-09-24 11:09:34.98,0,2123GCF,B93,,,N,1,2
1931,I30Y,79301,2017-04-10 17:28:38.943,2016-09-24 17:38:57.463,0,6133GCY,I30,,,N,1,2
1933,I29F,79292,2017-04-10 17:29:06.713,2016-09-25 16:46:56.433,0,6071GCF,I29,,,N,1,2
1934,I29,79290,2017-04-10 17:28:44.987,2016-09-25 16:47:15.063,0,6071GC,I29,,,N,1,2
1935,GC01,90,2017-05-09 10:19:52.0,2016-09-26 10:42:43.99,1,¹¤³Ìµ¥»¨É«1,¹¤³Ìµ¥»¨É«1,¹¤³Ìµ¥»¨É«1,,N,1,2
1936,GC02,91,2017-05-09 10:19:49.0,2016-09-26 10:43:15.59,1,¹¤³Ìµ¥»¨É«2,¹¤³Ìµ¥»¨É«2,¹¤³Ìµ¥»¨É«2,,N,1,2
1937,GC05,94,2017-05-09 10:19:46.0,2016-09-26 10:43:43.127,1,¹¤³Ìµ¥»¨É«5,¹¤³Ìµ¥»¨É«5,¹¤³Ìµ¥»¨É«5,,N,1,2
1938,Çà»Ò²£Á§,89,2017-03-06 09:33:04.0,2016-09-26 10:45:45.583,1,Çà»Ò²£Á§,Çà»Ò²£Á§,Çà»Ò²£Á§,,N,1,2
1939,I28S,79281,2017-04-10 17:29:24.76,2016-09-27 10:17:20.61,0,6127GCS,I28,,,N,1,2
1940,I28,79280,2017-04-10 17:29:19.82,2016-09-27 10:17:38.877,0,6127GC,I28,,,N,1,2
1941,I28F,79282,2017-04-10 17:29:33.54,2016-09-27 10:17:59.177,0,6127GCF,I28,,,N,1,2
1942,I28N,79283,2017-04-10 17:29:39.32,2016-09-27 10:18:33.427,0,6127GCN,I28,,,N,1,2
1943,I27F,79271,2017-04-10 17:30:26.113,2016-09-27 14:47:19.73,0,5077GCF,I27,,,N,1,2
1944,I34G,79341,2017-04-10 17:27:00.67,2016-09-29 09:42:42.477,0,5040GCG,I34,,,N,1,2
1945,I33,79330,2017-04-10 17:27:06.303,2016-09-29 09:45:46.313,0,6141GC,I33,,,N,1,2
1946,I33S,79331,2017-04-10 17:27:12.037,2016-09-29 09:46:11.207,0,6141GCS,I33,,,N,1,2
1947,I32T,79320,2017-04-10 17:27:19.067,2016-09-29 09:47:07.873,0,6098SPGC,I32T,,,Y,1,2
1948,I31,79310,2017-04-10 17:28:02.287,2016-09-29 09:48:42.747,0,6003-1GC,I31,,,Y,1,2
1949,I34,79340,2017-04-10 17:26:53.14,2016-09-29 09:52:20.34,0,5040GC,I34,,,N,1,2
1950,I22S,79221,2017-04-10 17:33:32.087,2016-09-29 16:37:52.923,0,6042GC,I22,,,Y,1,2
1951,I35,79350,2017-04-10 17:26:35.883,2016-10-06 11:24:47.863,0,6136GC,I35,,,N,1,2
1952,I35S,79351,2017-04-10 17:26:42.547,2016-10-06 11:25:07.207,0,6136GCS,I35,,,N,1,2
1953,I35N,79352,2017-04-10 17:26:47.55,2016-10-06 11:25:26.553,0,6136GCN,I35,,,N,1,2
1954,I36T,79360,2017-04-10 17:26:20.8,2016-10-07 10:01:14.507,0,6099SPGC,I36T,,,Y,1,2
1955,I36Y,79361,2017-04-10 17:26:25.85,2016-10-07 10:01:54.553,0,6099SPGCY,I36T,,,Y,1,2
1956,I37Q,79370,2017-04-10 17:26:12.82,2016-10-07 10:04:10.74,0,YQ6026,,,,Y,1,2
1957,I36N,79362,2017-04-10 17:26:30.833,2016-10-08 10:20:29.02,0,6099SPGCN,I36T,,,Y,1,2
1958,F82JT,76823,2017-05-22 17:53:09.423,2016-10-08 18:08:55.027,0,5116-1SPGCJT,F82T,,,Y,1,2
1959,F78JT,76783,2017-05-22 17:55:24.91,2016-10-08 18:09:48.237,0,5117SPGCJT,F78T,,,Y,1,2
1960,I32Y,79321,2017-04-10 17:27:24.983,2016-10-13 10:15:08.08,0,6098SPGCY,I32T,,,Y,1,2
1961,I32N,79322,2017-04-10 17:27:29.64,2016-10-13 10:15:29.43,0,6098SPGCN,I32T,,,Y,1,2
1962,H87G,78872,2017-04-10 18:00:45.717,2016-10-14 09:13:06.063,0,5007KGCG,H87,,,N,1,2
1963,E33N,75332,2017-05-23 09:59:18.963,2016-10-17 11:34:47.713,0,3237GCN,E33,,,N,1,2
1964,I40S,79401,2017-04-10 17:20:22.63,2016-10-17 16:08:03.92,0,6138GCS,I40,,,N,1,2
1965,I40N,79403,2017-04-10 17:20:58.65,2016-10-17 16:10:04.94,0,6138GCN,I40,,,N,1,2
1966,I40,79400,2017-04-10 17:20:16.97,2016-10-17 16:10:49.183,0,6138GC,I40,,,N,1,2
1967,I39S,79391,2017-04-10 17:24:07.253,2016-10-17 16:11:16.573,0,6137GCS,I39,,,N,1,2
1968,I39,79390,2017-04-10 17:24:00.767,2016-10-17 16:11:29.11,0,6137GC,I39,,,N,1,2
1969,I43Y,79431,2017-04-10 17:19:06.227,2016-10-18 09:40:42.65,0,6102-1SPGCY,I43T,,,Y,1,2
1970,I43T,79430,2017-04-10 17:19:00.607,2016-10-18 09:41:09.917,0,6102-1SPGC,I43T,,,Y,1,2
1971,I43N,79432,2017-04-10 17:19:11.077,2016-10-18 09:41:44.923,0,6102-1SPGCN,I43T,,,Y,1,2
1972,I44Y,79441,2017-04-10 17:18:40.417,2016-10-18 09:42:22.937,0,6103SPGCY,I44T,,,Y,1,2
1973,I44T,79440,2017-04-10 17:18:34.45,2016-10-18 09:42:57.153,0,6103SPGC,I44T,,,Y,1,2
1974,I44N,79442,2017-04-10 17:18:46.607,2016-10-18 09:43:25.997,0,6103SPGCN,I44T,,,Y,1,2
1975,I47S,79471,2017-04-10 17:16:50.673,2016-10-18 09:44:00.667,0,6154GCS,I47,,,N,1,2
